New SKU,Brand,Upstream Contact,Type,Location,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63
GN5721761-Z-WH2194,Woodsworth,Appu Art & Handicrafts,HB-SW,Mumbai,26874,24999,24999,24999,24999,24999,24999,24999,27499,27499,11564,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,29374,29374,29332,29332,30666,36874,38749,38749,43124,43124,44374,39999,36249,36249,36249,36249,37499,37499,37499,37499,37499,37499,37499,38749,37499,37499,30999,31999,33499,35399,37999,37999,37999,39199,39199,39199,39199,31499,30299,32799,35199
GN9621761-Z-WH2194,Woodsworth,Appu Art & Handicrafts,HB-SW,Mumbai,34999,32499,32499,32499,32499,32499,32499,32499,34999,34999,14610,34999,34999,34999,34999,34999,34999,37499,37499,37499,37499,37499,37499,37499,41332,41332,43999,41249,43749,43749,48749,48749,50624,50624,42499,42499,42499,42499,43749,43749,43749,43749,43749,43749,41874,41874,39374,39374,31999,32999,36199,38099,41199,43066,43142,44299,44299,44299,44299,35799,36199,39099,41899
GN5621761-Z-WH2194,Woodsworth,Appu Art & Handicrafts,HB-SW,Mumbai,46874,43749,43749,43749,43749,43749,43749,43749,47499,47499,20511,47499,47499,47499,47499,47499,47499,49999,49999,49999,49999,49999,53124,53124,53332,53332,55999,68749,72499,72499,80624,80624,83124,74374,65624,65624,65624,65624,67499,67499,67499,57499,57499,57499,57499,57499,63749,63749,52999,53999,57449,60499,69332,72132,72142,74299,74299,74299,72699,58099,58699,63399,67999
GN3621761-Z-WH2194,Woodsworth,Appu Art & Handicrafts,HB-SW,Mumbai,29374,27499,27499,27499,27499,27499,27499,27499,29999,29999,13806,29999,29999,29999,29999,29999,33749,33749,33749,33749,33749,33749,33749,33749,37332,37332,39332,39374,41874,41874,46874,46874,48749,48749,39374,39374,39374,39374,40624,40624,40624,35624,40624,40624,41874,41874,41874,41874,34999,35999,37499,39699,43332,39066,39142,40099,40099,40099,40099,32599,34399,37099,39799
GN4621761-Z-WH2194,Woodsworth,Appu Art & Handicrafts,HB-SW,Mumbai,41249,38749,38749,38749,38749,38749,38749,38749,42499,42499,18902,42499,42499,42499,42499,42499,46249,46249,46249,46249,46249,46249,48749,48749,49332,49332,51999,64374,68124,68124,76249,76249,78749,69374,57499,57499,57499,57499,59374,59374,59374,59374,59374,59374,59374,59374,59374,59374,48999,49999,53849,56699,64666,64132,64142,65899,65899,64099,64099,51799,52399,56499,60599
GN6621761-Z-WH2194,Woodsworth,Appu Art & Handicrafts,HB-SW,Mumbai,18902,18749,18749,18749,18749,18749,18749,18749,20624,20624,8710,20624,20624,20624,21249,21249,17499,17499,17499,17499,17499,21874,21874,21874,23332,23332,23332,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,21874,17999,18499,19849,20799,22266,22266,22285,22799,22799,22799,22799,18999,20799,22499,24199
GN4096951-Z-WH8834,Woodsworth,Manglam,HB-SW,Mumbai,40243,39999,34374,34374,34999,34999,34999,34999,37499,37499,23010,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,39999,39999,39999,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,30999,31999,34499,35599,38266,38266,38285,37999,37999,37999,37999,33699,54099,58399,46199
GN8986951-Z-WH8834,Woodsworth,Manglam,HB-SW,Mumbai,34999,32499,32499,32499,32499,32499,32499,32499,34999,34999,15340,25624,25624,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,29999,29999,29999,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,28124,22999,23999,25299,26199,28932,28932,28999,28999,28999,28999,28999,25299,35899,38699,41499
GN5595951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,0,43749,43749,43749,43749,43749,43749,43749,47499,47499,19234,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,50666,50666,50666,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,38999,39999,43349,45399,50532,50532,50570,51499,51499,51499,51499,42499,44999,48499,51999
GN6595951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,47499,44374,44374,44374,46249,46249,46249,46249,49999,49999,20737,49999,49999,49999,53749,53749,53749,53749,53749,53749,53749,53749,53749,51249,54666,49999,51332,48124,48124,48124,50624,50624,51874,51874,48124,48124,48124,48124,49374,49374,49374,49374,49374,49374,50624,61249,56249,56249,46999,47999,51799,54499,61866,61866,61999,63799,63799,63799,61299,49699,50199,56099,60199
GN6595951-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49374,49374,50624,61249,56249,56249,46999,47999,51799,54499,61866,61866,61999,63799,63799,63799,61299,49699,50199,56099,60199
GN9595951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,0,24999,24999,24999,24999,24999,24999,24999,27499,27499,10991,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,29332,29332,29332,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,27499,21999,22999,24549,25699,28399,28399,28428,28899,28899,28899,28899,23999,25799,27899,29899
GN4595951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,41874,39374,39374,39374,41249,41249,41249,41249,44999,44999,19002,44999,44999,44999,48749,48749,48749,52499,52499,52499,52499,38749,38749,41249,40666,37999,54666,54999,54374,54374,57499,57499,59374,59374,53749,53749,53749,53749,55624,55624,55624,55624,55624,55624,52499,53749,49999,49999,40999,41999,45599,47899,53599,56266,56285,55999,55999,53299,53299,43599,44499,51299,54999
GN4595951-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55624,55624,52499,53749,49999,49999,40999,41999,45599,47899,53599,56266,56285,55999,55999,53299,53299,43599,44499,51299,54999
GN3885951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,41874,39374,39374,39374,41249,41249,41249,41249,44999,44999,19002,44999,44999,44999,48749,48749,48749,52499,52499,52499,52499,52499,52499,49999,53332,47999,49332,54999,54374,54374,57499,57499,59374,59374,53749,53749,53749,53749,55624,55624,55624,55624,55624,55624,52499,53749,49999,49999,40999,41999,45599,47899,53599,56266,56285,55999,55999,53299,53299,43599,44499,51299,54999
GN5885951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,47499,44374,44374,44374,46249,46249,46249,46249,49999,49999,20737,49999,49999,49999,53749,53749,53749,53749,53749,53749,53749,53749,53749,51249,54666,49999,51332,48124,48124,48124,50624,50624,51874,51874,48124,48124,48124,48124,49374,49374,49374,49374,49374,49374,50624,61249,56249,56249,46999,47999,51799,54499,61866,61866,61999,63799,63799,63799,61299,49699,40499,51199,60199
GN5885951-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49374,49374,50624,61249,56249,56249,46999,47999,51799,54499,61866,61866,61999,63799,63799,63799,61299,49699,40499,51199,60199
GN2885951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,0,29374,29374,29374,29999,29999,29999,29999,32499,32499,12904,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,34666,34666,34666,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,26999,27999,29799,31199,32799,32799,32856,33399,33399,33399,33399,27699,30299,32799,35199
GN1885951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,0,33124,33124,33124,33749,33749,33749,33749,37499,37499,14496,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,39999,39999,39999,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,30999,31999,35099,36899,39866,39866,39999,40899,40899,40899,40899,33499,33899,36599,39299
GN8605761-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,48124,48124,48124,48124,48749,48749,48749,48749,51249,51249,17523,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,56666,56666,60666,56874,60624,60624,33124,33124,33749,33749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,49999,48749,48749,41999,42999,44499,42999,47466,55066,55142,57099,57099,57099,56999,44899,45399,49099,52699
GN7605761-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,55624,55624,55624,55624,56249,56249,56249,56249,58749,58749,19765,56874,56874,56874,57499,57499,57499,57499,57499,57499,57499,57499,57499,57499,63332,63332,67999,63749,68124,68124,61874,61874,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,65624,63749,63749,55999,56999,58499,54999,62532,62532,62570,53099,53099,50299,50299,41599,44499,53999,57899
GN7605761-Z-WH32475,Amberville,Gangadhar Ratanlal Furniture Showroom,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63749,65624,63749,63749,55999,56999,58499,54999,62532,62532,62570,53099,53099,50299,50299,41599,44499,53999,57899
GN0705761-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,36249,36249,36249,36249,36249,36249,36249,36249,41249,41249,14573,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,45332,45332,48666,45624,48749,48749,45624,45624,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,49374,47499,47499,41999,42999,44499,47499,45865,45866,45999,47699,47699,44199,44199,35399,35799,39899,42799
GN0705761-Z-WH32475,Amberville,Gangadhar Ratanlal Furniture Showroom,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47499,49374,47499,47499,41999,42999,44499,47499,45865,45866,45999,47699,47699,44199,44199,35399,35799,39899,42799
GN1705761-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,55624,55624,55624,55624,56249,56249,56249,56249,58749,58749,19765,56874,56874,56874,57499,57499,57499,57499,57499,57499,57499,57499,57499,57499,63332,63332,67999,63749,68124,68124,37499,37499,38124,38124,54999,54999,54999,54999,54999,54999,54999,54999,54999,54999,54999,56874,54999,54999,47999,48999,50499,53299,60399,62532,47570,53099,53099,50299,50299,41599,44499,53999,57899
GN1705761-Z-WH32475,Amberville,Gangadhar Ratanlal Furniture Showroom,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54999,56874,54999,54999,47999,48999,50499,53299,60399,62532,47570,53099,53099,50299,50299,41599,44499,53999,57899
GN0605761-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,48124,48124,48124,48124,48749,48749,48749,48749,51249,51249,17523,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,56666,56666,60666,56874,60624,60624,54999,54999,56874,56874,56874,56874,56874,56874,56874,56874,56874,56874,56874,56874,56874,58749,56874,56874,49999,50999,52499,49999,55065,55066,55142,57099,57099,57099,56999,44899,35799,45999,44199
GN0605761-Z-WH32475,Amberville,Gangadhar Ratanlal Furniture Showroom,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56874,58749,56874,56874,49999,50999,52499,49999,55065,55066,55142,57099,57099,57099,56999,44899,35799,45999,44199
GN1605761-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,66249,66249,66249,66249,66249,66249,66249,66249,68749,68749,23069,66874,66874,66874,67499,67499,61249,61249,61249,61249,61249,61249,61249,63124,69332,69332,73999,69374,73749,73749,72499,72499,74999,74999,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,60999,61999,63499,67399,77999,76666,76713,73799,73799,73799,73799,58099,54299,58599,62799
GN3605761-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,55624,55624,55624,55624,56249,56249,56249,56249,58749,58749,19765,56874,56874,56874,57499,57499,57499,57499,57499,57499,57499,57499,57499,57499,63332,63332,67999,63749,68124,68124,61874,61874,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,65624,63749,63749,55999,56999,58499,62299,62132,62532,62570,53099,53099,50299,50299,41599,44499,53999,57899
GN3605761-Z-WH32475,Amberville,Gangadhar Ratanlal Furniture Showroom,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63749,65624,63749,63749,55999,56999,58499,62299,62132,62532,62570,53099,53099,50299,50299,41599,44499,53999,57899
GN6605761-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,36249,36249,36249,36249,36249,36249,36249,36249,41249,41249,14573,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,45332,45332,48666,45624,48749,48749,45624,45624,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,49374,47499,47499,41999,42999,44499,47499,45865,45866,45999,47699,47699,44199,44199,35399,35799,39899,42799
GN6605761-Z-WH32475,Amberville,Gangadhar Ratanlal Furniture Showroom,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47499,49374,47499,47499,41999,42999,44499,47499,45865,45866,45999,47699,47699,44199,44199,35399,35799,39899,42799
GN3782761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,29374,27499,27499,27499,27499,27499,27499,27499,29999,29999,12390,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,33332,33332,35332,33124,34999,34999,37499,37499,38749,38749,34999,34999,34999,34999,36249,36249,36249,36249,36249,36249,36249,37499,35624,35624,28999,29999,31499,33199,35199,35199,35285,36199,36199,36199,31999,26499,28299,32399,34799
GN3782761-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36249,37499,35624,35624,28999,29999,31499,33199,35199,35199,35285,36199,36199,36199,31999,26499,28299,32399,34799
GN4782761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,30624,28749,28749,28749,28749,28749,28749,28749,31249,31249,12980,31249,31249,31249,31249,31249,31249,33749,33749,33749,33749,33749,33749,33749,37332,37332,40666,38124,40624,40624,40624,40624,41874,41874,34999,34999,34999,34999,36249,36249,36249,36249,36249,36249,36249,37499,36249,36249,29999,30999,32499,34299,36666,37999,37999,39199,39199,39199,36099,29399,31399,33999,36499
GN4782761-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36249,36249,36249,37499,36249,36249,29999,30999,32499,34299,36666,37999,37999,39199,39199,39199,36099,29399,31399,33999,36499
GN7782761-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35624,35624,35624,36874,35624,35624,28999,29999,31499,33299,35332,35332,35428,36599,36599,34799,34799,28099,28399,30799,32999
GN0882761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,44999,41874,41874,41874,43749,43749,43749,43749,47499,47499,19470,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,49999,53124,53124,53332,74666,79332,74374,78749,78749,83749,83749,86874,86874,71874,71874,71874,71874,73749,73749,73749,73749,73749,73749,73749,75624,73749,73749,60999,61999,63499,67499,78132,80399,80428,76399,76399,72699,72699,59399,48799,66199,63999
GN1882761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,51249,45624,45624,45624,47499,47499,47499,47499,51249,51249,20650,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,56666,63999,67999,63749,67499,67499,71874,71874,74374,74374,63749,63749,63749,63749,65624,65624,65624,65624,65624,65624,65624,65624,65624,65624,53999,54999,56499,60199,68932,62666,53428,56999,56999,56999,56999,47199,51099,55199,59199
GN2882761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,44999,41874,41874,41874,43749,43749,43749,43749,47499,47499,19470,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,49999,53124,53124,53332,59999,63332,59374,63124,63124,67499,67499,69999,69999,58749,58749,58749,58749,60624,60624,60624,60624,60624,60624,60624,60624,60624,60624,49999,50999,52499,55899,63599,58666,58713,60999,60999,60999,60999,49399,49899,53899,57799
GN8782761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,28749,26874,26874,26874,27499,27499,27499,27499,29999,29999,12685,29999,29999,29999,29999,29999,29999,32499,32499,32499,32499,32499,32499,32499,35999,41332,43999,41249,43749,43749,46874,46874,48749,48749,41249,41249,41249,41249,42499,42499,42499,42499,42499,42499,42499,43749,42499,42499,34999,35999,37499,39599,43199,39999,39999,41099,41099,38899,38899,31699,33899,36699,39399
GN8782761-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42499,43749,42499,42499,34999,35999,37499,39599,43199,39999,39999,41099,41099,38899,38899,31699,33899,36699,39399
GN5462761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,63749,56874,56874,56874,59999,59999,59999,59999,64999,64999,25783,64999,64999,64999,64999,64999,64999,64999,64999,64999,64999,64999,64999,64999,71332,74666,57332,53749,74666,74666,79374,79374,81874,81874,74374,74374,74374,74374,76874,76874,76874,76874,76874,76874,76874,79374,76874,76874,63999,64999,66499,70099,81199,81199,81285,83899,83899,83899,81999,65499,66199,71499,76699
GN5462761-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76874,76874,76874,79374,76874,76874,63999,64999,66499,70099,81199,81199,81285,83899,83899,83899,81999,65499,66199,71499,76699
GN6462761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,54999,49374,49374,49374,51249,51249,51249,51249,54999,54999,23128,54999,54999,54999,54999,54999,54999,54999,54999,54999,54999,54999,54999,54999,60666,74666,79332,74374,78749,78749,83749,83749,86874,86874,71874,71874,71874,71874,73749,73749,73749,73749,73749,73749,73749,73749,73749,73749,60999,61999,63499,67499,78132,78132,78142,80399,80399,77499,77499,62299,62999,67899,72799
GN5362761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,47499,44374,44374,44374,46249,46249,46249,46249,49999,49999,20031,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,55332,59999,63999,59999,63749,63749,63749,63749,65624,65624,59374,59374,59374,59374,61249,61249,61249,61249,61249,61249,61249,61249,61249,61249,50999,51999,53499,57099,65066,65066,65142,66399,66399,66399,65299,51999,52599,56799,60899
GN6362761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,63749,56874,56874,56874,59999,59999,59999,59999,64999,64999,25754,64999,64999,64999,64999,64999,64999,64999,64999,64999,64999,64999,64999,64999,69332,89332,94666,88749,94374,94374,100624,100624,103749,103749,89999,89999,89999,89999,92499,92499,92499,92499,92499,92499,92499,92499,92499,92499,76999,77999,79499,84699,99599,99599,99713,104899,104899,104899,104899,82399,83299,89799,96299
GN9362761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,26249,24374,19999,19999,18124,16874,16874,16874,18124,18124,11210,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,18666,18666,18666,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,17499,14499,14999,15399,15799,17199,17199,17285,17099,17099,17099,17099,15399,26299,28399,30499
GN7362761-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,39374,36874,36874,36874,38749,38749,38749,38749,42499,42499,17405,42499,42499,42499,42499,42499,42499,42499,42499,42499,42499,44999,48124,48124,47999,54666,57999,54374,57499,57499,61249,61249,63124,63124,54374,54374,54374,54374,56249,56249,56249,56249,56249,56249,56249,56249,56249,56249,46999,47999,49499,52799,59732,59732,59856,62899,62899,62899,62899,49499,49999,53999,57899
GN6140951-Z-WH7173,Mudramark,Dapatical Global Business Pvt. Ltd.,HB-SW,Mumbai,41463,41249,33124,33124,33749,33749,33749,33749,34999,34999,16704,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,37332,37332,37332,34999,34999,34999,34999,34999,34999,46874,46874,46874,46874,46874,46874,46874,46874,46874,46874,46874,46874,46874,46874,46874,40999,41999,43499,45899,51066,51066,51142,52299,52299,52299,52299,41499,41999,45299,48599
